timestamp(ms),XKF1[0].VD,XKF1[1].VD
387999.6791087456,-0.03062967211008072,0.06828832626342773
388099.6791087456,-0.024310093373060226,0.06283850222826004
388199.6791087456,-0.018724629655480385,0.06648007780313492
388299.6791087456,-0.019776316359639168,0.06251233071088791
388399.6791087456,-0.02937493287026882,0.05448444187641144
388499.6791087456,-0.03196188062429428,0.04602975770831108
388599.6791087456,-0.018459826707839966,0.05963098257780075
388699.6791087456,-0.01926671713590622,0.04999351128935814
388799.6791087456,-0.012483722530305386,0.0629701092839241
388899.6791087456,-0.01990578882396221,0.05268761143088341
388999.6791087456,-0.033339884132146835,0.04013260081410408
389099.6791087456,-0.01707281544804573,0.06100976839661598
389199.6791087456,-0.013022338971495628,0.06512653082609177
389299.6791087456,-0.014815199188888073,0.05491381511092186
389399.6791087456,-0.021922428160905838,0.05366751551628113
389499.6791087456,-0.012893318198621273,0.05941174179315567
389599.6791087456,-0.0071377502754330635,0.06694058328866959
389699.6791087456,-0.010102885775268078,0.06450445204973221
389799.6791087456,-0.0138983353972435,0.057794664055109024
389899.6791087456,-0.03294888883829117,0.02406918816268444
389999.6791087456,-0.03503096476197243,0.029581541195511818
390099.6791087456,-0.01934007927775383,0.059550706297159195
390199.6791087456,-0.03752554953098297,0.024333752691745758
390299.6791087456,-0.026356415823101997,0.037575218826532364
390399.6791087456,-0.01554104033857584,0.05259030684828758
390499.6791087456,-0.02693578414618969,0.05072113499045372
390599.6791087456,-0.022232461720705032,0.052633240818977356
390699.6791087456,-0.013383522629737854,0.06394956260919571
390799.6791087456,-0.019220469519495964,0.05379316210746765
390899.6791087456,-0.011451741680502892,0.059806935489177704
390999.6791087456,-0.03290573135018349,0.0334591418504715
391099.6791087456,-0.03284785896539688,0.02754860557615757
391199.6791087456,-0.032885171473026276,0.033943139016628265
391299.6791087456,-0.020199786871671677,0.044225309044122696
391399.6791087456,-0.028853312134742737,0.029928481206297874
391499.6791087456,-0.0346488393843174,0.03677690774202347
391599.6791087456,-0.05204768851399422,0.02255430445075035
391699.6791087456,-0.04293593764305115,0.037489037960767746
391799.6791087456,-0.026615776121616364,0.05659858137369156
391899.6791087456,-0.024800920858979225,0.04685574769973755
391999.6791087456,-0.05819372460246086,0.00016393869009334594
392099.6791087456,-0.06302385032176971,-0.016895689070224762
392199.6791087456,-0.05661453306674957,-0.018015174195170403
392299.6791087456,-0.04486160725355148,-0.009520633146166801
392399.6791087456,-0.040021155029535294,-0.0042248982936143875
392499.6791087456,-0.046897001564502716,-0.01097169890999794
392599.6791087456,-0.04556841403245926,-0.01141138095408678
392699.6791087456,-0.027724485844373703,0.0009441020665690303
392799.6791087456,-0.0048411632888019085,0.014290248043835163
392899.6791087456,0.011593793518841267,0.022648366168141365
392999.6791087456,0.018632201477885246,0.025112798437476158
393099.6791087456,0.017267515882849693,0.02021987922489643
393199.6791087456,0.009579026140272617,0.009653033688664436
393299.6791087456,-0.008937499485909939,-0.009211086668074131
393399.6791087456,-0.03519439697265625,-0.036156654357910156
393499.6791087456,-0.04647441208362579,-0.04981289058923721
393599.6791087456,-0.0395142063498497,-0.04749651253223419
393699.6791087456,-0.023953674361109734,-0.03795187547802925
393799.6791087456,-0.004098179284483194,-0.02377820760011673
393899.6791087456,0.015602747909724712,-0.009247866459190845
393999.6791087456,0.03201781213283539,0.0045073446817696095
394099.6791087456,0.03961615264415741,0.009488902054727077
394199.6791087456,0.027122560888528824,-0.00341991544701159
394299.6791087456,-0.0017695965943858027,-0.030970973894000053
394399.6791087456,-0.030242087319493294,-0.058071624487638474
394499.6791087456,-0.04439063370227814,-0.07356197386980057
394599.6791087456,-0.037803083658218384,-0.07136992365121841
394699.6791087456,-0.012571107596158981,-0.05210151895880699
394799.6791087456,0.017384326085448265,-0.02764851786196232
394899.6791087456,0.04130570963025093,-0.008174280636012554
394999.6791087456,0.047380901873111725,-0.003510336857289076
395099.6791087456,0.03206118196249008,-0.018578825518488884
